physical_quantity,power,power
type,active,reactive
,,
2014-05-26 13:47:06+01:00,662.0,-727.0
2014-05-26 13:47:09+01:00,472.0,-15.0
2014-05-26 13:47:10+01:00,531.0,-219.0
2014-05-26 13:47:17+01:00,637.0,-531.0
2014-05-26 13:47:18+01:00,730.0,-839.0
2014-05-26 13:47:21+01:00,730.0,-839.0
2014-05-26 13:47:33+01:00,637.0,-531.0
2014-05-26 13:47:34+01:00,715.0,-665.0
2014-05-26 13:47:41+01:00,559.0,-125.0
2014-05-26 13:47:42+01:00,637.0,-667.0
2014-05-26 13:47:49+01:00,637.0,-667.0
2014-05-26 13:47:50+01:00,694.0,-713.0
2014-05-26 13:48:05+01:00,692.0,-718.0
2014-05-26 13:48:06+01:00,669.0,-655.0
2014-05-26 13:48:30+01:00,691.0,-704.0
2014-05-26 13:48:37+01:00,691.0,-704.0
2014-05-26 13:48:38+01:00,637.0,-670.0
2014-05-26 13:48:53+01:00,637.0,-650.0
2014-05-26 13:48:54+01:00,585.0,-628.0
2014-05-26 13:49:01+01:00,748.0,-853.0
2014-05-26 13:49:02+01:00,689.0,-722.0
2014-05-26 13:50:00+01:00,614.0,-820.0
2014-05-26 13:50:25+01:00,776.0,-892.0
2014-05-26 13:50:28+01:00,533.0,-170.0
2014-05-26 13:50:32+01:00,693.0,-768.0
2014-05-26 13:50:41+01:00,768.0,-871.0
2014-05-26 13:50:44+01:00,462.0,-191.0
2014-05-26 13:52:00+01:00,471.0,0.0
2014-05-26 13:52:11+01:00,676.0,-682.0
2014-05-26 13:52:12+01:00,638.0,-607.0
2014-05-26 13:52:23+01:00,669.0,-575.0
2014-05-26 13:52:24+01:00,769.0,-823.0
2014-05-26 13:52:27+01:00,769.0,-823.0
2014-05-26 13:52:35+01:00,680.0,-547.0
2014-05-26 13:52:36+01:00,710.0,-657.0
2014-05-26 13:52:51+01:00,749.0,-768.0
2014-05-26 13:52:52+01:00,724.0,-705.0
2014-05-26 13:53:11+01:00,713.0,-784.0
2014-05-26 13:53:12+01:00,786.0,-756.0
2014-05-26 13:53:20+01:00,720.0,-705.0
2014-05-26 13:53:45+01:00,639.0,81.0
2014-05-26 13:55:21+01:00,550.0,-567.0
2014-05-26 13:55:22+01:00,639.0,-623.0
2014-05-26 13:55:45+01:00,639.0,-528.0
2014-05-26 13:55:46+01:00,549.0,-83.0
2014-05-26 13:55:49+01:00,549.0,-83.0
2014-05-26 13:55:53+01:00,729.0,-621.0
2014-05-26 13:55:54+01:00,639.0,-704.0
2014-05-26 13:56:02+01:00,550.0,-684.0
2014-05-26 13:56:09+01:00,728.0,-822.0
2014-05-26 13:56:10+01:00,639.0,-528.0
2014-05-26 13:56:51+01:00,509.0,-130.0
2014-05-26 13:57:29+01:00,639.0,-695.0
2014-05-26 13:57:30+01:00,722.0,-641.0
2014-05-26 13:57:51+01:00,550.0,-351.0
2014-05-26 13:57:52+01:00,632.0,135.0
2014-05-26 13:58:07+01:00,534.0,-52.0
2014-05-26 13:58:08+01:00,632.0,-646.0
2014-05-26 14:00:47+01:00,632.0,-530.0
2014-05-26 14:00:48+01:00,668.0,-643.0
2014-05-26 14:01:19+01:00,692.0,-728.0
2014-05-26 14:01:20+01:00,632.0,-530.0
2014-05-26 14:01:35+01:00,632.0,-530.0
2014-05-26 14:01:36+01:00,718.0,-799.0
2014-05-26 14:01:43+01:00,720.0,-818.0
2014-05-26 14:01:44+01:00,692.0,-722.0
2014-05-26 14:03:09+01:00,573.0,-878.0
2014-05-26 14:03:10+01:00,473.0,-182.0
2014-05-26 14:04:30+01:00,573.0,-678.0
2014-05-26 14:05:01+01:00,573.0,-685.0
2014-05-26 14:05:02+01:00,629.0,-725.0
2014-05-26 14:05:17+01:00,599.0,-622.0
2014-05-26 14:05:18+01:00,573.0,-539.0
2014-05-26 14:05:33+01:00,682.0,-891.0
2014-05-26 14:05:34+01:00,634.0,-733.0
2014-05-26 14:05:49+01:00,637.0,-779.0
2014-05-26 14:05:50+01:00,573.0,-694.0
2014-05-26 14:05:57+01:00,573.0,-694.0
2014-05-26 14:05:58+01:00,477.0,-82.0
2014-05-26 14:06:44+01:00,388.0,-75.0
2014-05-26 14:07:27+01:00,666.0,-539.0
2014-05-26 14:07:31+01:00,478.0,-164.0
2014-05-26 14:08:03+01:00,485.0,-619.0
2014-05-26 14:08:04+01:00,572.0,-833.0
2014-05-26 14:08:15+01:00,443.0,-162.0
2014-05-26 14:08:16+01:00,379.0,78.0
2014-05-26 14:08:27+01:00,542.0,-752.0
2014-05-26 14:08:28+01:00,463.0,-570.0
2014-05-26 14:08:31+01:00,463.0,-186.0
2014-05-26 14:08:35+01:00,621.0,-684.0
2014-05-26 14:08:36+01:00,542.0,-715.0
2014-05-26 14:08:47+01:00,398.0,-100.0
2014-05-26 14:08:51+01:00,556.0,-626.0
2014-05-26 14:08:52+01:00,607.0,-787.0
2014-05-26 14:09:07+01:00,615.0,-816.0
2014-05-26 14:09:08+01:00,589.0,-750.0
2014-05-26 14:10:03+01:00,408.0,64.0
2014-05-26 14:10:04+01:00,362.0,-149.0
2014-05-26 14:12:41+01:00,605.0,-839.0
2014-05-26 14:12:42+01:00,527.0,-569.0
2014-05-26 14:12:49+01:00,527.0,-569.0
2014-05-26 14:12:50+01:00,447.0,-21.0
2014-05-26 14:12:57+01:00,607.0,-861.0
2014-05-26 14:12:58+01:00,527.0,-569.0
2014-05-26 14:13:13+01:00,527.0,-569.0
2014-05-26 14:13:14+01:00,594.0,-809.0
2014-05-26 14:13:17+01:00,594.0,-809.0
2014-05-26 14:13:18+01:00,565.0,-718.0
2014-05-26 14:13:21+01:00,355.0,60.0
2014-05-26 14:13:22+01:00,419.0,-203.0
2014-05-26 14:13:29+01:00,527.0,-569.0
2014-05-26 14:13:30+01:00,616.0,-861.0
2014-05-26 14:13:33+01:00,616.0,-861.0
2014-05-26 14:13:37+01:00,438.0,-277.0
2014-05-26 14:14:01+01:00,527.0,-569.0
2014-05-26 14:14:02+01:00,602.0,-805.0
2014-05-26 14:14:17+01:00,582.0,-761.0
2014-05-26 14:14:18+01:00,515.0,-561.0
2014-05-26 14:16:47+01:00,703.0,-918.0
2014-05-26 14:16:48+01:00,659.0,-845.0
2014-05-26 14:16:51+01:00,659.0,-845.0
2014-05-26 14:16:52+01:00,609.0,-706.0
2014-05-26 14:16:55+01:00,373.0,64.0
2014-05-26 14:16:56+01:00,434.0,-125.0
2014-05-26 14:17:03+01:00,575.0,-583.0
2014-05-26 14:17:04+01:00,654.0,-827.0
2014-05-26 14:17:07+01:00,654.0,-827.0
2014-05-26 14:17:08+01:00,593.0,-667.0
2014-05-26 14:17:11+01:00,399.0,-11.0
2014-05-26 14:17:19+01:00,575.0,-696.0
2014-05-26 14:17:20+01:00,657.0,-769.0
2014-05-26 14:17:35+01:00,624.0,-741.0
2014-05-26 14:17:36+01:00,658.0,-845.0
2014-05-26 14:17:51+01:00,632.0,-759.0
2014-05-26 14:17:52+01:00,606.0,-695.0
2014-05-26 14:18:07+01:00,623.0,-734.0
2014-05-26 14:18:08+01:00,527.0,-432.0
2014-05-26 14:18:13+01:00,419.0,-69.0
2014-05-26 14:18:23+01:00,625.0,-746.0
2014-05-26 14:18:24+01:00,666.0,-874.0
2014-05-26 14:18:31+01:00,673.0,-909.0
2014-05-26 14:18:32+01:00,636.0,-771.0
2014-05-26 14:18:55+01:00,457.0,-673.0
2014-05-26 14:18:56+01:00,361.0,64.0
2014-05-26 14:19:03+01:00,548.0,-582.0
2014-05-26 14:19:07+01:00,518.0,-784.0
2014-05-26 14:19:08+01:00,474.0,-486.0
2014-05-26 14:19:09+01:00,474.0,-486.0
2014-05-26 14:19:15+01:00,417.0,-388.0
2014-05-26 14:19:20+01:00,476.0,-631.0
2014-05-26 14:19:25+01:00,518.0,-824.0
2014-05-26 14:20:11+01:00,544.0,-788.0
2014-05-26 14:20:12+01:00,454.0,-653.0
2014-05-26 14:20:14+01:00,323.0,-356.0
2014-05-26 14:20:25+01:00,283.0,17.0
2014-05-26 14:20:57+01:00,319.0,-158.0
2014-05-26 14:21:04+01:00,285.0,41.0
2014-05-26 14:21:27+01:00,281.0,32.0
2014-05-26 14:21:28+01:00,350.0,-311.0
2014-05-26 14:21:30+01:00,421.0,-466.0
2014-05-26 14:21:35+01:00,421.0,-519.0
2014-05-26 14:21:36+01:00,380.0,-375.0
2014-05-26 14:21:45+01:00,399.0,-404.0
2014-05-26 14:21:46+01:00,353.0,-309.0
2014-05-26 14:22:18+01:00,370.0,-178.0
2014-05-26 14:22:19+01:00,370.0,-178.0
2014-05-26 14:22:20+01:00,414.0,-244.0
2014-05-26 14:22:46+01:00,338.0,-235.0
2014-05-26 14:22:47+01:00,442.0,-357.0
2014-05-26 14:22:51+01:00,492.0,-321.0
2014-05-26 14:23:15+01:00,585.0,-269.0
2014-05-26 14:23:18+01:00,422.0,-176.0
2014-05-26 14:24:28+01:00,297.0,39.0
2014-05-26 14:24:45+01:00,286.0,44.0
2014-05-26 14:24:46+01:00,318.0,-146.0
2014-05-26 14:24:47+01:00,254.0,84.0
2014-05-26 14:26:11+01:00,423.0,-546.0
2014-05-26 14:26:12+01:00,384.0,-391.0
2014-05-26 14:26:37+01:00,269.0,82.0
2014-05-26 14:26:41+01:00,462.0,-676.0
2014-05-26 14:26:42+01:00,488.0,-659.0
2014-05-26 14:27:00+01:00,444.0,-481.0
2014-05-26 14:27:20+01:00,670.0,-741.0
2014-05-26 14:27:21+01:00,670.0,-1045.0
2014-05-26 14:27:22+01:00,618.0,-1016.0
2014-05-26 14:27:23+01:00,618.0,-822.0
2014-05-26 14:27:35+01:00,706.0,-1311.0
2014-05-26 14:27:36+01:00,610.0,-1031.0
2014-05-26 14:27:38+01:00,564.0,-952.0
2014-05-26 14:27:41+01:00,676.0,-1115.0
2014-05-26 14:27:51+01:00,506.0,-784.0
2014-05-26 14:28:26+01:00,307.0,88.0
2014-05-26 14:28:29+01:00,677.0,-1001.0
2014-05-26 14:28:30+01:00,640.0,-1075.0
2014-05-26 14:28:35+01:00,633.0,-975.0
2014-05-26 14:28:53+01:00,632.0,-996.0
2014-05-26 14:28:54+01:00,689.0,-1211.0
2014-05-26 14:29:05+01:00,565.0,-997.0
2014-05-26 14:29:06+01:00,641.0,-1000.0
2014-05-26 14:29:25+01:00,615.0,-976.0
2014-05-26 14:29:26+01:00,701.0,-1134.0
2014-05-26 14:29:41+01:00,650.0,-1125.0
2014-05-26 14:29:42+01:00,628.0,-967.0
2014-05-26 14:29:45+01:00,628.0,-965.0
2014-05-26 14:29:46+01:00,663.0,-1091.0
2014-05-26 14:29:47+01:00,663.0,-1143.0
2014-05-26 14:29:59+01:00,703.0,-1208.0
2014-05-26 14:30:00+01:00,615.0,-920.0
2014-05-26 14:30:01+01:00,615.0,-998.0
2014-05-26 14:30:02+01:00,640.0,-1118.0
2014-05-26 14:30:05+01:00,640.0,-1097.0
2014-05-26 14:30:23+01:00,635.0,-1086.0
2014-05-26 14:30:53+01:00,622.0,-1028.0
2014-05-26 14:30:54+01:00,655.0,-1062.0
2014-05-26 14:31:12+01:00,636.0,-1019.0
2014-05-26 14:31:17+01:00,645.0,-933.0
2014-05-26 14:31:18+01:00,721.0,-1255.0
2014-05-26 14:31:28+01:00,465.0,-727.0
2014-05-26 14:31:30+01:00,604.0,-982.0
2014-05-26 14:31:31+01:00,714.0,-1194.0
2014-05-26 14:31:45+01:00,390.0,-428.0
2014-05-26 14:31:46+01:00,569.0,-917.0
2014-05-26 14:31:47+01:00,653.0,-1087.0
2014-05-26 14:31:53+01:00,662.0,-1080.0
2014-05-26 14:32:06+01:00,666.0,-1107.0
2014-05-26 14:32:07+01:00,666.0,-1059.0
2014-05-26 14:32:25+01:00,658.0,-1058.0
2014-05-26 14:33:39+01:00,474.0,-593.0
2014-05-26 14:33:41+01:00,471.0,-709.0
2014-05-26 14:33:49+01:00,423.0,-472.0
2014-05-26 14:33:52+01:00,386.0,-453.0
2014-05-26 14:33:54+01:00,469.0,-640.0
2014-05-26 14:33:59+01:00,399.0,-486.0
2014-05-26 14:34:00+01:00,460.0,-611.0
2014-05-26 14:34:05+01:00,462.0,-608.0
2014-05-26 14:34:06+01:00,483.0,-667.0
2014-05-26 14:34:08+01:00,439.0,-465.0
2014-05-26 14:34:09+01:00,339.0,-173.0
2014-05-26 14:34:12+01:00,389.0,-319.0
2014-05-26 14:34:23+01:00,359.0,-319.0
2014-05-26 14:34:24+01:00,276.0,19.0
2014-05-26 14:34:29+01:00,496.0,-757.0
2014-05-26 14:34:41+01:00,458.0,-664.0
2014-05-26 14:34:43+01:00,281.0,96.0
2014-05-26 14:34:46+01:00,515.0,-590.0
2014-05-26 14:34:47+01:00,515.0,-590.0
2014-05-26 14:34:48+01:00,442.0,-564.0
2014-05-26 14:34:49+01:00,442.0,-564.0
2014-05-26 14:34:50+01:00,352.0,-310.0
2014-05-26 14:34:51+01:00,352.0,-310.0
2014-05-26 14:34:52+01:00,381.0,-437.0
2014-05-26 14:34:55+01:00,368.0,-437.0
2014-05-26 14:34:56+01:00,346.0,-235.0
2014-05-26 14:35:11+01:00,346.0,-235.0
2014-05-26 14:35:12+01:00,298.0,-176.0
2014-05-26 14:35:19+01:00,429.0,-607.0
2014-05-26 14:35:20+01:00,528.0,-814.0
2014-05-26 14:35:26+01:00,461.0,-570.0
2014-05-26 14:35:27+01:00,345.0,-214.0
2014-05-26 14:35:28+01:00,275.0,100.0
2014-05-26 14:35:29+01:00,275.0,100.0
2014-05-26 14:35:30+01:00,348.0,-239.0
2014-05-26 14:35:39+01:00,454.0,-702.0
2014-05-26 14:35:41+01:00,408.0,-604.0
2014-05-26 14:35:42+01:00,370.0,-360.0
2014-05-26 14:36:10+01:00,587.0,-766.0
2014-05-26 14:36:15+01:00,453.0,-187.0
2014-05-26 14:36:16+01:00,420.0,-282.0
2014-05-26 14:36:47+01:00,614.0,-282.0
2014-05-26 14:37:55+01:00,558.0,-149.0
2014-05-26 14:37:58+01:00,558.0,-149.0
2014-05-26 14:40:07+01:00,348.0,-548.0
2014-05-26 14:40:56+01:00,447.0,-796.0
2014-05-26 14:41:03+01:00,460.0,-570.0
2014-05-26 14:41:12+01:00,303.0,90.0
2014-05-26 14:41:15+01:00,629.0,-943.0
2014-05-26 14:41:16+01:00,529.0,-683.0
2014-05-26 14:41:17+01:00,529.0,-743.0
2014-05-26 14:41:24+01:00,219.0,91.0
2014-05-26 14:41:55+01:00,514.0,-692.0
2014-05-26 14:41:56+01:00,541.0,-947.0
2014-05-26 14:42:27+01:00,775.0,-1134.0
2014-05-26 14:42:28+01:00,743.0,-953.0
2014-05-26 14:42:51+01:00,675.0,-652.0
2014-05-26 14:42:52+01:00,638.0,-780.0
2014-05-26 14:43:04+01:00,731.0,-1071.0
2014-05-26 14:43:07+01:00,731.0,-1071.0
2014-05-26 14:43:08+01:00,662.0,-1017.0
2014-05-26 14:43:23+01:00,724.0,-1029.0
2014-05-26 14:43:24+01:00,644.0,-911.0
2014-05-26 14:43:27+01:00,644.0,-911.0
2014-05-26 14:43:28+01:00,558.0,-838.0
2014-05-26 14:43:40+01:00,739.0,-1070.0
2014-05-26 14:43:41+01:00,739.0,-1070.0
2014-05-26 14:43:43+01:00,649.0,-875.0
2014-05-26 14:43:45+01:00,536.0,-600.0
2014-05-26 14:43:46+01:00,634.0,-714.0
2014-05-26 14:43:47+01:00,634.0,-1022.0
2014-05-26 14:44:03+01:00,592.0,-879.0
2014-05-26 14:44:04+01:00,656.0,-1005.0
2014-05-26 14:44:16+01:00,755.0,-1029.0
2014-05-26 14:44:21+01:00,654.0,-859.0
2014-05-26 14:44:22+01:00,583.0,-980.0
2014-05-26 14:44:34+01:00,663.0,-901.0
2014-05-26 14:44:37+01:00,663.0,-1032.0
2014-05-26 14:44:38+01:00,736.0,-1098.0
2014-05-26 14:44:42+01:00,453.0,-682.0
2014-05-26 14:44:52+01:00,728.0,-1035.0
2014-05-26 14:45:09+01:00,445.0,-679.0
2014-05-26 14:45:17+01:00,646.0,-993.0
2014-05-26 14:45:26+01:00,341.0,122.0
2014-05-26 14:45:49+01:00,693.0,-846.0
2014-05-26 14:45:50+01:00,605.0,-1003.0
2014-05-26 14:46:04+01:00,537.0,-791.0
2014-05-26 14:46:06+01:00,666.0,-983.0
2014-05-26 14:46:25+01:00,642.0,-888.0
2014-05-26 14:46:29+01:00,576.0,-860.0
2014-05-26 14:47:02+01:00,769.0,-1123.0
2014-05-26 14:47:05+01:00,591.0,-781.0
2014-05-26 14:47:06+01:00,629.0,-836.0
2014-05-26 14:47:17+01:00,679.0,-1056.0
2014-05-26 14:47:18+01:00,731.0,-1060.0
2014-05-26 14:47:21+01:00,731.0,-1157.0
2014-05-26 14:47:22+01:00,670.0,-894.0
2014-05-26 14:47:34+01:00,580.0,-626.0
2014-05-26 14:47:36+01:00,679.0,-1088.0
2014-05-26 14:47:41+01:00,698.0,-892.0
2014-05-26 14:47:42+01:00,604.0,-604.0
2014-05-26 14:47:51+01:00,1120.0,18.0
2014-05-26 14:48:11+01:00,1447.0,-927.0
2014-05-26 14:48:17+01:00,1422.0,-896.0
2014-05-26 14:48:18+01:00,1478.0,-1059.0
2014-05-26 14:48:19+01:00,1478.0,-955.0
2014-05-26 14:48:30+01:00,1556.0,-930.0
2014-05-26 14:48:31+01:00,1484.0,-1052.0
2014-05-26 14:48:33+01:00,1484.0,-1063.0
2014-05-26 14:48:34+01:00,1458.0,-947.0
2014-05-26 14:48:36+01:00,1424.0,-885.0
2014-05-26 14:48:46+01:00,1291.0,-649.0
2014-05-26 14:48:47+01:00,1433.0,-977.0
2014-05-26 14:48:48+01:00,1529.0,-1115.0
2014-05-26 14:48:50+01:00,1513.0,-1079.0
2014-05-26 14:48:52+01:00,1490.0,-1046.0
2014-05-26 14:49:06+01:00,1562.0,-1173.0
2014-05-26 14:49:07+01:00,1510.0,-1035.0
2014-05-26 14:49:11+01:00,1514.0,-1047.0
2014-05-26 14:49:12+01:00,1472.0,-948.0
2014-05-26 14:49:24+01:00,1532.0,-1097.0
2014-05-26 14:49:25+01:00,1532.0,-1097.0
2014-05-26 14:50:30+01:00,1385.0,-541.0
2014-05-26 14:50:35+01:00,1469.0,-812.0
2014-05-26 14:50:43+01:00,1231.0,-78.0
2014-05-26 14:50:44+01:00,1320.0,-534.0
2014-05-26 14:50:46+01:00,1407.0,-616.0
2014-05-26 14:50:48+01:00,1420.0,-656.0
2014-05-26 14:50:49+01:00,1356.0,-512.0
2014-05-26 14:50:51+01:00,1338.0,-462.0
2014-05-26 14:50:52+01:00,1378.0,-580.0
2014-05-26 14:50:53+01:00,1378.0,-468.0
2014-05-26 14:50:54+01:00,1292.0,-298.0
2014-05-26 14:51:21+01:00,1455.0,-428.0
2014-05-26 14:51:49+01:00,1242.0,-69.0
2014-05-26 14:51:53+01:00,1361.0,-528.0
2014-05-26 14:51:57+01:00,1350.0,-532.0
2014-05-26 14:51:58+01:00,1382.0,-647.0
2014-05-26 14:51:59+01:00,1382.0,-521.0
2014-05-26 14:52:00+01:00,1338.0,-420.0
2014-05-26 14:52:03+01:00,1338.0,-463.0
2014-05-26 14:52:04+01:00,1378.0,-525.0
2014-05-26 14:52:05+01:00,1378.0,-525.0
2014-05-26 14:52:06+01:00,1298.0,-315.0
2014-05-26 14:52:36+01:00,1349.0,-310.0
2014-05-26 14:53:02+01:00,1363.0,-316.0
2014-05-26 14:53:07+01:00,1520.0,-420.0
2014-05-26 14:53:10+01:00,1394.0,-300.0
2014-05-26 14:53:27+01:00,1570.0,-355.0
2014-05-26 14:56:15+01:00,1448.0,-184.0
2014-05-26 14:56:33+01:00,1017.0,-309.0
2014-05-26 14:57:27+01:00,1105.0,-60.0
2014-05-26 14:57:28+01:00,1049.0,-99.0
2014-05-26 14:57:44+01:00,957.0,-166.0
2014-05-26 14:57:49+01:00,841.0,-218.0
2014-05-26 14:57:50+01:00,935.0,-182.0
2014-05-26 14:58:10+01:00,831.0,-150.0
2014-05-26 14:58:31+01:00,908.0,-159.0
2014-05-26 14:58:34+01:00,838.0,-159.0
2014-05-26 14:58:44+01:00,407.0,53.0
2014-05-26 14:59:17+01:00,424.0,-28.0
2014-05-26 14:59:18+01:00,388.0,97.0
2014-05-26 14:59:33+01:00,434.0,91.0
2014-05-26 14:59:34+01:00,498.0,-215.0
2014-05-26 14:59:36+01:00,466.0,-82.0
2014-05-26 14:59:43+01:00,497.0,-115.0
2014-05-26 14:59:44+01:00,435.0,57.0
2014-05-26 14:59:53+01:00,428.0,51.0
2014-05-26 14:59:54+01:00,508.0,-267.0
2014-05-26 14:59:55+01:00,508.0,-147.0
2014-05-26 14:59:56+01:00,485.0,-115.0
2014-05-26 15:00:03+01:00,485.0,-131.0
2014-05-26 15:00:04+01:00,429.0,58.0
2014-05-26 15:00:16+01:00,481.0,-99.0
2014-05-26 15:00:22+01:00,490.0,-152.0
2014-05-26 15:00:23+01:00,424.0,62.0
2014-05-26 15:02:29+01:00,419.0,68.0
2014-05-26 15:02:30+01:00,385.0,112.0
2014-05-26 15:03:28+01:00,397.0,79.0
2014-05-26 15:03:30+01:00,481.0,138.0
2014-05-26 15:04:50+01:00,494.0,134.0
2014-05-26 15:04:51+01:00,494.0,92.0
2014-05-26 15:04:52+01:00,530.0,113.0
2014-05-26 15:05:11+01:00,597.0,103.0
2014-05-26 15:05:12+01:00,625.0,82.0
2014-05-26 15:07:11+01:00,633.0,91.0
2014-05-26 15:07:12+01:00,586.0,135.0
2014-05-26 15:10:09+01:00,555.0,118.0
2014-05-26 15:10:10+01:00,595.0,86.0
2014-05-26 15:12:15+01:00,586.0,139.0
2014-05-26 15:17:49+01:00,632.0,82.0
2014-05-26 15:17:50+01:00,602.0,120.0
2014-05-26 15:22:25+01:00,594.0,117.0
2014-05-26 15:22:26+01:00,618.0,93.0
2014-05-26 15:27:25+01:00,532.0,113.0
2014-05-26 15:27:26+01:00,460.0,135.0
2014-05-26 15:38:52+01:00,2695.0,251.0
2014-05-26 15:39:16+01:00,2928.0,218.0
2014-05-26 16:00:27+01:00,567.0,51.0
2014-05-26 16:00:28+01:00,605.0,88.0
2014-05-26 16:00:39+01:00,708.0,85.0
2014-05-26 16:00:40+01:00,792.0,60.0
2014-05-26 17:03:57+01:00,595.0,36.0
2014-05-26 17:17:49+01:00,724.0,44.0
2014-05-26 17:59:20+01:00,651.0,53.0
2014-05-26 18:04:41+01:00,675.0,51.0
2014-05-26 18:08:47+01:00,672.0,55.0
2014-05-26 18:08:48+01:00,700.0,19.0
2014-05-26 18:09:25+01:00,725.0,14.0
2014-05-26 18:09:26+01:00,697.0,54.0
2014-05-26 18:33:19+01:00,648.0,59.0
2014-05-26 18:36:21+01:00,4173.0,282.0
2014-05-26 18:36:22+01:00,4195.0,260.0
2014-05-26 18:38:54+01:00,718.0,20.0
2014-05-26 18:50:11+01:00,2297.0,-36.0
2014-05-26 18:53:57+01:00,1457.0,24.0
2014-05-26 18:53:58+01:00,1483.0,1.0
2014-05-26 18:54:56+01:00,1471.0,-22.0
2014-05-26 19:00:13+01:00,771.0,-50.0
2014-05-26 19:00:14+01:00,737.0,-6.0
2014-05-26 19:00:59+01:00,718.0,-17.0
2014-05-26 19:01:00+01:00,664.0,57.0
2014-05-26 19:02:47+01:00,675.0,65.0
2014-05-26 19:02:48+01:00,706.0,31.0
2014-05-26 19:04:59+01:00,658.0,1.0
2014-05-26 19:05:00+01:00,618.0,47.0
2014-05-26 19:09:13+01:00,610.0,43.0
2014-05-26 19:09:14+01:00,632.0,7.0
2014-05-26 19:11:01+01:00,635.0,-2.0
2014-05-26 19:11:02+01:00,591.0,42.0
2014-05-26 19:11:55+01:00,594.0,34.0
2014-05-26 19:11:56+01:00,615.0,6.0
2014-05-26 19:12:25+01:00,649.0,-2.0
2014-05-26 19:12:26+01:00,603.0,36.0
2014-05-26 19:14:30+01:00,587.0,10.0
2014-05-26 19:27:42+01:00,2332.0,143.0
2014-05-26 19:27:51+01:00,2323.0,138.0
2014-05-26 19:27:54+01:00,2376.0,167.0
2014-05-26 19:27:55+01:00,2376.0,131.0
2014-05-26 19:35:49+01:00,807.0,81.0
2014-05-26 19:35:50+01:00,833.0,103.0
2014-05-26 19:55:42+01:00,531.0,115.0
2014-05-26 20:00:09+01:00,565.0,56.0
2014-05-26 20:00:10+01:00,600.0,80.0
2014-05-26 20:07:49+01:00,559.0,82.0
2014-05-26 20:07:50+01:00,503.0,60.0
2014-05-26 20:08:33+01:00,580.0,92.0
2014-05-26 20:08:34+01:00,558.0,70.0
2014-05-26 20:12:47+01:00,733.0,59.0
2014-05-26 20:12:48+01:00,766.0,81.0
2014-05-26 20:15:43+01:00,750.0,78.0
2014-05-26 20:15:44+01:00,712.0,57.0
2015-05-06 20:27:19+01:00,1257.0,-618.0
2015-05-06 20:27:30+01:00,1290.0,-687.0
2015-05-06 20:27:31+01:00,1215.0,-560.0
2015-05-06 20:27:36+01:00,1221.0,-540.0
2015-05-06 20:27:43+01:00,1260.0,-702.0
2015-05-06 20:27:49+01:00,1267.0,-666.0
2015-05-06 20:27:58+01:00,1364.0,-819.0
2015-05-06 20:27:59+01:00,1319.0,-692.0
2015-05-06 20:28:06+01:00,1319.0,-603.0
2015-05-06 20:28:07+01:00,1417.0,-718.0
2015-05-06 20:28:11+01:00,1001.0,249.0
2015-05-06 20:28:15+01:00,1327.0,-656.0
2015-05-06 20:28:22+01:00,1327.0,-656.0
2015-05-06 20:28:30+01:00,1227.0,-645.0
2015-05-06 20:28:31+01:00,1307.0,-761.0
2015-05-06 20:29:18+01:00,1347.0,-638.0
2015-05-06 20:29:21+01:00,1318.0,-643.0
2015-05-06 20:29:22+01:00,1318.0,-477.0
2015-05-06 20:29:23+01:00,1264.0,-579.0
2015-05-06 20:29:50+01:00,1304.0,-616.0
2015-05-06 20:29:53+01:00,1314.0,-671.0
2015-05-06 20:29:54+01:00,1314.0,-671.0
2015-05-06 20:30:45+01:00,1084.0,-261.0
2015-05-06 20:31:03+01:00,1103.0,-237.0
2015-05-06 20:31:21+01:00,1079.0,-191.0
2015-05-06 20:31:24+01:00,1079.0,-230.0
2015-05-06 20:31:28+01:00,913.0,244.0
2015-05-06 20:31:29+01:00,946.0,134.0
2015-05-06 20:31:32+01:00,946.0,134.0
2015-05-06 20:31:33+01:00,912.0,233.0
2015-05-06 20:31:36+01:00,912.0,233.0
2015-05-06 20:31:42+01:00,930.0,223.0
2015-05-06 20:31:43+01:00,1005.0,-59.0
2015-05-06 20:31:45+01:00,1094.0,-214.0
2015-05-06 20:31:50+01:00,1096.0,-317.0
2015-05-06 20:31:51+01:00,1044.0,-133.0
2015-05-06 20:31:56+01:00,1133.0,-277.0
2015-05-06 20:31:57+01:00,1073.0,-182.0
2015-05-06 20:32:04+01:00,1073.0,-182.0
2015-05-06 20:32:05+01:00,1045.0,-104.0
2015-05-06 20:32:12+01:00,1045.0,-104.0
2015-05-06 20:32:13+01:00,1009.0,-7.0
2015-05-06 20:32:36+01:00,908.0,243.0
2015-05-06 20:32:37+01:00,937.0,206.0
2015-05-06 20:32:45+01:00,1058.0,-160.0
2015-05-06 20:32:47+01:00,918.0,206.0
2015-05-06 20:32:48+01:00,918.0,206.0
2015-05-06 20:32:49+01:00,999.0,-94.0
2015-05-06 20:32:52+01:00,931.0,208.0
2015-05-06 20:32:56+01:00,1113.0,-260.0
2015-05-06 20:32:57+01:00,1044.0,-105.0
2015-05-06 20:33:35+01:00,1110.0,-506.0
2015-05-06 20:33:51+01:00,745.0,159.0
2015-05-06 20:33:53+01:00,800.0,-58.0
2015-05-06 20:33:54+01:00,800.0,-58.0
2015-05-06 20:33:55+01:00,710.0,214.0
